RedefineKeys_SequenceCanvas_Menu_GroupSelected,Sequence Canvas Menu Group Selected,Sequenz Canvas-Menü-Gruppe ausgewählt,,Redefine keys SequenceCanvas_Menu_GroupSelected string
RedefineKeys_TextEditor_TabIn,Text Editor Tab In,Texteditor Tab In,,Redefine keys TextEditor_TabIn string
RedefineKeys_TextEditor_CodeSnippets,Text Editor Code Snippets,Texteditor Code-Snippets,,Redefine keys TextEditor_CodeSnippets string
RedefineKeys_CodeWindow_Menu_Help,Code Window Menu Help,Code-Fenster Menü Hilfe,,Redefine keys CodeWindow_Menu_Help string
RedefineKeys_TextEditor_Clear,Text Editor Clear,Texteditor löschen,,Redefine keys TextEditor_Clear string
RedefineKeys_Block,Block,Blockieren,,Redefine keys Block string
RedefineKeys_If,If,Wenn,,Redefine keys If string
RedefineKeys_If-Else,If-Else,Wenn-Dann,,Redefine keys If-Else string
RedefineKeys_For Loop,For Loop,Für Schleife,,Redefine keys For Loop string
RedefineKeys_For Loop (i..n),For Loop (i..n),Für Schleife (i..n),,Redefine keys For Loop (i..n) string
RedefineKeys_While Loop,While Loop,Während Schleife,,Redefine keys While Loop string
RedefineKeys_Do-Until Loop,Do-Until Loop,Bis Schleife,,Redefine keys Do-Until Loop string
RedefineKeys_Repeat,Repeat,Wiederholen,,Redefine keys Repeat string
RedefineKeys_Switch,Switch,Wechseln,,Redefine keys Switch string
RedefineKeys_With,With,Mit,,Redefine keys With string
RedefineKeys_Line Comment,Line Comment,Zeile Kommentar,,Redefine keys Line Comment string
RedefineKeys_Multi-line Comment,Multi-line Comment,Mehrfachzeile Kommentar,,Redefine keys Multi-line Comment string
RedefineKeys_Region,Region,Region,,Redefine keys Region string
RedefineKeys_RecentWindows_RemoveItem,Recent Windows Remove Item,Aktuelle Fenster Element entfernen,,Redefine keys RecentWindows_RemoveItem string
RedefineKeys_RecentWindows_ClearAll,Recent Windows Clear All,Aktuelle Fenster Alle löschen,,Redefine keys RecentWindows_ClearAll string
RedefineKeys_RecentWindows_MoveToTop,Recent Windows Move To Top,Aktuelle Fenster Nach oben verschieben,,Redefine keys RecentWindows_MoveToTop string
RedefineKeys_ResourceNode_SetTextureGroup,Resource Node Set Texture Group,Ressource-Knoten Texturgruppe setzen,,Redefine keys ResourceNode_SetTextureGroup string
RedefineKeys_ResourceNode_RegenerateFont,Resource Node Regenerate Font,Ressource-Knoten Font neu bilden,,Redefine keys ResourceNode_RegenerateFont string
RedefineKeys_ResourceNode_NewTextureGroup,Resource Node New Texture Group,Ressource-Knoten Neue Texturgruppe,,Redefine keys ResourceNode_NewTextureGroup string
RedefineKeys_AssetBrowser_RoomManager,Asset Browser Room Manager,Asset Browser Raum-Manager,,Redefine keys AssetBrowser_RoomManager string
RedefineKeys_AssetBrowser_SaveCurrentFilter,Asset Browser Save Current Filter,Asset Browser Aktuellen Filter speichern,,Redefine keys AssetBrowser_SaveCurrentFilter string
RedefineKeys_[Debug]Save,[Debug]Save,[Debug]Speichern,,Redefine keys [Debug]Save string
RedefineKeys_[Debug]Load,[Debug]Load,[Debug]Laden,,Redefine keys [Debug]Load string
RedefineKeys_[Debug]ShowSortWeight,[Debug]Show Sort Weight,[Debug]Sortierung Gewicht anzeigen,,Redefine keys [Debug]ShowSortWeight string
RedefineKeys_AssetBrowser_ConfigEditor,Asset Browser Config Editor,Asset Browser Konfig-Editor,,Redefine keys AssetBrowser_ConfigEditor string
RedefineKeys_AssetBrowser_GameOptions,Asset Browser Game Options,Asset Browser Spiele-Optionen,,Redefine keys AssetBrowser_GameOptions string
RedefineKeys_AssetBrowser_IncludedFiles,Asset Browser Included Files,Asset Browser Enthaltene Dateien,,Redefine keys AssetBrowser_IncludedFiles string
RedefineKeys_AnimCurve_PasteCurve,Anim Curve Paste Curve,Anim-Kurve Kurve einfügen,,Redefine keys AnimCurve_PasteCurve string
RedefineKeys_Add Placeholder,Add Placeholder,Platzhalter hinzufügen,,Redefine keys Add Placeholder string
RedefineKeys_Add File,Add File,Datei hinzufügen,,Redefine keys Add File string
RedefineKeys_Remove Selected,Remove Selected,Ausgewählte entfernen,,Redefine keys Remove Selected string
RedefineKeys_Add Generic Placeholder,Add Generic Placeholder,Generischen Platzhalter hinzufügen,,Redefine keys Add Generic Placeholder string
RedefineKeys_Add GML Placeholder,Add GML Placeholder,GML-Platzhalter hinzufügen,,Redefine keys Add GML Placeholder string
RedefineKeys_Add JS Placeholder,Add JS Placeholder,JS-Platzhalter hinzufügen,,Redefine keys Add JS Placeholder string
RedefineKeys_CodeWindow_SingleColumn,Code Window Single Column,Code-Fenster Einfache Spalte,,Redefine keys CodeWindow_SingleColumn string
RedefineKeys_CodeWindow_2Column,Code Window 2Column,Code-Fenster 2Spalte,,Redefine keys CodeWindow_2Column string
RedefineKeys_CodeWindow_3Column,Code Window 3Column,Code-Fenster 3Spalte,,Redefine keys CodeWindow_3Column string
RedefineKeys_ObjectEditor_AddEvent,Object Editor Add Event,Objekteditor Event hinzufügen,,Redefine keys ObjectEditor_AddEvent string
RedefineKeys_ObjectEditor_ViewParentEvent,Object Editor View Parent Event,Objekteditor Parent-Event anzeigen,,Redefine keys ObjectEditor_ViewParentEvent string
RedefineKeys_ObjectEditor_OpenParentObject,Object Editor Open Parent Object,Objekteditor Parent-Objekt öffnen,,Redefine keys ObjectEditor_OpenParentObject string
RedefineKeys_ObjectEditor_CutEvent,Object Editor Cut Event,Objekteditor Event ausschneiden,,Redefine keys ObjectEditor_CutEvent string
RedefineKeys_ObjectEditor_CopyEvent,Object Editor Copy Event,Objekteditor Event kopieren,,Redefine keys ObjectEditor_CopyEvent string
RedefineKeys_ObjectEditor_PasteEvent,Object Editor Paste Event,Objekteditor Event einfügen,,Redefine keys ObjectEditor_PasteEvent string
RedefineKeys_ObjectEditor_DuplicateEvent,Object Editor Duplicate Event,Objekteditor Event duplizieren,,Redefine keys ObjectEditor_DuplicateEvent string
RedefineKeys_ObjectEditor_ChangeEvent,Object Editor Change Event,Objekteditor Event ändern,,Redefine keys ObjectEditor_ChangeEvent string
RedefineKeys_ObjectEditor_ConvertEventType,Object Editor Convert Event Type,Objekteditor Event-Typ konvertieren,,Redefine keys ObjectEditor_ConvertEventType string
RedefineKeys_ObjectEditor_DeleteEvent,Object Editor Delete Event,Objekteditor Event löschen,,Redefine keys ObjectEditor_DeleteEvent string
RedefineKeys_ObjectEditor_InheritParentEvent,Object Editor Inherit Parent Event,Objekteditor Parent-Event übernehmen,,Redefine keys ObjectEditor_InheritParentEvent string
RedefineKeys_ObjectEditor_OverrideParentEvent,Object Editor Override Parent Event,Objekteditor Parent-Event überschreiben,,Redefine keys ObjectEditor_OverrideParentEvent string
RedefineKeys_SplineEditor_DeletePoints,Spline Editor Delete Points,Spline-Editor Punkte löschen,,Redefine keys SplineEditor_DeletePoints string
RedefineKeys_PathEditor_ContextMenu_EditPoint,Path Editor Context Menu Edit Point,Pfad-Editor Context-Menü Punkt bearbeiten,,Redefine keys PathEditor_ContextMenu_EditPoint string
RedefineKeys_Generate Tile Map,Generate Tile Map,Kachelkarte generieren,,Redefine keys Generate Tile Map string
RedefineKeys_RoomEditor_DeleteLayer,Room Editor Delete Layer,Raumeditor Ebene löschen,,Redefine keys RoomEditor_DeleteLayer string
RedefineKeys_RoomEditor_AddRootLayer,Room Editor Add Root Layer,Raumeditor Root-Ebene hinzufügen,,Redefine keys RoomEditor_AddRootLayer string
RedefineKeys_RoomEditor_AddSubLayer,Room Editor Add Sub Layer,Raumeditor Sub-Ebene hinzufügen,,Redefine keys RoomEditor_AddSubLayer string
RedefineKeys_RoomEditor_InheritSubLayers,Room Editor Inherit Sub Layers,Raumeditor Sub-Ebenen übernehmen,,Redefine keys RoomEditor_InheritSubLayers string
RedefineKeys_RoomEditor_InheritVisibility,Room Editor Inherit Visibility,Raumeditor Sichtbarkeit übernehmen,,Redefine keys RoomEditor_InheritVisibility string
RedefineKeys_RoomEditor_NewBackgroundLayer,Room Editor New Background Layer,Raumeditor Neue Hintergrund-Ebene,,Redefine keys RoomEditor_NewBackgroundLayer string
RedefineKeys_RoomEditor_NewInstanceLayer,Room Editor New Instance Layer,Raumeditor Neue Beispiel-Ebene,,Redefine keys RoomEditor_NewInstanceLayer string
RedefineKeys_RoomEditor_NewTileLayer,Room Editor New Tile Layer,Raumeditor Neue Kachel-Ebene,,Redefine keys RoomEditor_NewTileLayer string
RedefineKeys_RoomEditor_NewPathLayer,Room Editor New Path Layer,Raumeditor Neue Pfad-Ebene,,Redefine keys RoomEditor_NewPathLayer string
RedefineKeys_RoomEditor_NewAssetLayer,Room Editor New Asset Layer,Raumeditor Neue Asset-Ebene,,Redefine keys RoomEditor_NewAssetLayer string
RedefineKeys_RoomEditor_NewFolder,Room Editor New Folder,Raumeditor Neuer Ordner,,Redefine keys RoomEditor_NewFolder string
RedefineKeys_TextEditor_RegionsMenu,Text Editor Regions Menu,Texteditor Regionen Menü,,Redefine keys TextEditor_RegionsMenu string
RedefineKeys_Breakpoint_MenuToggle,Breakpoint Menu Toggle,Abbruchstellen Menü umschalten,,Redefine keys Breakpoint_MenuToggle string
RedefineKeys_TextEditorPanel_ConvertToGMLVisual,Text Editor Panel Convert To GML Visual,Texteditor Panel in GML Visual konvertieren,,Redefine keys TextEditorPanel_ConvertToGMLVisual string
RedefineKeys_SequenceDopeSheet_Timeline_Frames,Sequence Dope Sheet Timeline Frames,Sequenz Dope-Sheet Zeitachsen Frames,,Redefine keys SequenceDopeSheet_Timeline_Frames string
RedefineKeys_SequenceDopeSheet_Timeline_Time,Sequence Dope Sheet Timeline Time,Sequenz Dope-Sheet Zeitachsen Zeit,,Redefine keys SequenceDopeSheet_Timeline_Time string
RedefineKeys_Shader_ChangeShaderType,Shader Change Shader Type,Shader Shader-Typ ändern,,Redefine keys Shader_ChangeShaderType string
RedefineKeys_ShaderType_GLSLES,Shader Type GLSLES,Shader Typ GLSLES,,Redefine keys ShaderType_GLSLES string
RedefineKeys_ShaderType_GLSL,Shader Type GLSL,Shader Typ GLSL,,Redefine keys ShaderType_GLSL string
RedefineKeys_ShaderType_HLSL11,Shader Type HLSL11,Shader Typ HLSL11,,Redefine keys ShaderType_HLSL11 string
RedefineKeys_ShaderType_PSSL,Shader Type PSSL,Shader Typ PSSL,,Redefine keys ShaderType_PSSL string
RedefineKeys_Insert,Insert,Einfügen,,Redefine keys Insert string
RedefineKeys_ImageEditor_AddFromFile,Image Editor Add From File,Bildeditor Aus Datei hinzufügen,,Redefine keys ImageEditor_AddFromFile string
RedefineKeys_ImageEditor_CreateFromStrip,Image Editor Create From Strip,Bildeditor Von Strip erstellen,,Redefine keys ImageEditor_CreateFromStrip string
RedefineKeys_ImageEditor_ImportFromStrip,Image Editor Import From Strip,Bildeditor Von Strip importieren,,Redefine keys ImageEditor_ImportFromStrip string
RedefineKeys_ImageEditor_ExportToPNG,Image Editor Export To PNG,Bildeditor Zu PNG exportieren,,Redefine keys ImageEditor_ExportToPNG string
RedefineKeys_ImageEditor_ResizeCanvas,Image Editor Resize Canvas,Bildeditor Canvas skalieren,,Redefine keys ImageEditor_ResizeCanvas string
RedefineKeys_ImageEditor_CropToSelection,Image Editor Crop To Selection,Bildeditor Auf Auswahl zuschneiden,,Redefine keys ImageEditor_CropToSelection string
RedefineKeys_ImageEditor_AutoTrim,Image Editor Auto Trim,Bildeditor Auto-Trim,,Redefine keys ImageEditor_AutoTrim string
RedefineKeys_ImageEditor_ReverseFrames,Image Editor Reverse Frames,Bildeditor Frames umkehren,,Redefine keys ImageEditor_ReverseFrames string
RedefineKeys_Transform Current Frame,Transform Current Frame,Aktuellen Frame transformieren,,Redefine keys Transform Current Frame string
RedefineKeys_Transform All Frames,Transform All Frames,Alle Frames transformieren,,Redefine keys Transform All Frames string
RedefineKeys_Rotate Image Clockwise,Rotate Image Clockwise,Bild im Uhrzeigersinn rotieren,,Redefine keys Rotate Image Clockwise string
RedefineKeys_Rotate Image Anti-Clockwise,Rotate Image Anti-Clockwise,Bild gegen den Uhrzeigersinn rotieren,,Redefine keys Rotate Image Anti-Clockwise string
RedefineKeys_ImageEditor_CentreUnitScale,Image Editor Centre Unit Scale,Bildeditor Zentrierte Einheitsskala,,Redefine keys ImageEditor_CentreUnitScale string
RedefineKeys_ImageEditor_CentreFit,Image Editor Centre Fit,Bildeditor Zentrierte Fassung,,Redefine keys ImageEditor_CentreFit string
RedefineKeys_ImageEditor_OnionSkinSettings,Image Editor Onion Skin Settings,Bildeditor Onion Skin-Einstellungen,,Redefine keys ImageEditor_OnionSkinSettings string
RedefineKeys_ImageEditor_Greyscale,Image Editor Greyscale,Bildeditor Grauskala,,Redefine keys ImageEditor_Greyscale string
RedefineKeys_ImageEditor_Blur,Image Editor Blur,Bildeditor Unschärfe,,Redefine keys ImageEditor_Blur string
RedefineKeys_TimeLine_ConvertType,Time Line Convert Type,Zeitleiste Typ konvertieren,,Redefine keys TimeLine_ConvertType string
RedefineKeys_edit_image,Edit Image,Bild bearbeiten,,Redefine keys edit_image string
RedefineKeys_import_image,Import Image,Bild importieren,,Redefine keys import_image string
RedefineKeys_resize_image,Resize Image,Bild skalieren,,Redefine keys resize_image string
RedefineKeys_play_preview,Play Preview,Vorschau abspielen,,Redefine keys play_preview string
RedefineKeys_Jump To End,Jump To End,Zum Ende springen,,Redefine keys Jump To End string
RedefineKeys_Jump To Start,Jump To Start,Zum Anfang springen,,Redefine keys Jump To Start string
RedefineKeys_add_new_background_layer,Add New Background Layer,Neue Hintergrund-Ebene hinzufügen,,Redefine keys add_new_background_layer string
RedefineKeys_add_new_tile_layer,Add New Tile Layer,Neue Kachel-Ebene hinzufügen,,Redefine keys add_new_tile_layer string
RedefineKeys_add_new_path_layer,Add New Path Layer,Neue Pfad-Ebene hinzufügen,,Redefine keys add_new_path_layer string
RedefineKeys_add_new_asset_layer,Add New Asset Layer,Neue Asset-Ebene hinzufügen,,Redefine keys add_new_asset_layer string
RedefineKeys_add_new_folder_layer,Add New Folder Layer,Neue Ordner-Ebene hinzufügen,,Redefine keys add_new_folder_layer string
RedefineKeys_select_PaintbrushTool,Select Paintbrush Tool,Farbpinsel-Tool auswählen,,Redefine keys select_PaintbrushTool string
RedefineKeys_select_EraseTool,Select Erase Tool,Radierer-Tool auswählen,,Redefine keys select_EraseTool string
RedefineKeys_select_FillTool,Select Fill Tool,Füll-Werkzeug auswählen,,Redefine keys select_FillTool string
RedefineKeys_select_ColourRemover,Select Colour Remover,Farbentferner auswählen,,Redefine keys select_ColourRemover string
RedefineKeys_select_ColourReplacer,Select Colour Replacer,Farbersetzer auswählen,,Redefine keys select_ColourReplacer string
RedefineKeys_select_LineTool,Select Line Tool,Zeilen-Tool auswählen,,Redefine keys select_LineTool string
RedefineKeys_select_ColourPickerTool,Select Colour Picker Tool,Farbwähler-Tool auswählen,,Redefine keys select_ColourPickerTool string
RedefineKeys_select_RectangleTool,Select Rectangle Tool,Rechteck-Tool auswählen,,Redefine keys select_RectangleTool string
RedefineKeys_toggle_RectangleTool,Toggle Rectangle Tool,Rechteck-Tool umschalten,,Redefine keys toggle_RectangleTool string
RedefineKeys_select_EllipseTool,Select Ellipse Tool,Ellipse-Tool auswählen,,Redefine keys select_EllipseTool string
RedefineKeys_toggle_EllipseTool,Toggle Ellipse Tool,Ellipse-Tool umschalten,,Redefine keys toggle_EllipseTool string
RedefineKeys_select_SelectRectTool,Select Select Rect Tool,Auswahl Rechteck-Tool auswählen,,Redefine keys select_SelectRectTool string
RedefineKeys_select_SelectionPaintTool,Select Selection Paint Tool,Auswahl Farb-Tool auswählen,,Redefine keys select_SelectionPaintTool string
RedefineKeys_select_MagicWandTool,Select Magic Wand Tool,Zauberstab-Tool auswählen,,Redefine keys select_MagicWandTool string
RedefineKeys_select_PolygonTool,Select Polygon Tool,Polygon-Tool auswählen,,Redefine keys select_PolygonTool string
RedefineKeys_toggle_PolygonTool,Toggle Polygon Tool,Polygon-Tool umschalten,,Redefine keys toggle_PolygonTool string
RedefineKeys_select_ArcTool,Select Arc Tool,Bogen-Tool auswählen,,Redefine keys select_ArcTool string
RedefineKeys_select_FreeRotateTool,Select Free Rotate Tool,Freies Rotationstool auswählen,,Redefine keys select_FreeRotateTool string
RedefineKeys_Rotate Brush,Rotate Brush,Pinsel rotieren,,Redefine keys Rotate Brush string
RedefineKeys_select_PanTool,Select Pan Tool,Schwenk-Tool auswählen,,Redefine keys select_PanTool string
RedefineKeys_select_TextTool,Select Text Tool,Text-Tool auswählen,,Redefine keys select_TextTool string
RedefineKeys_new_sprite,New Sprite,Neuer Sprite,,Redefine keys new_sprite string
RedefineKeys_edit_sprite,Edit Sprite,Sprite bearbeiten,,Redefine keys edit_sprite string
RedefineKeys_select_sprite,Select Sprite,Sprite auswählen,,Redefine keys select_sprite string
RedefineKeys_select_mask,Select Mask,Maske auswählen,,Redefine keys select_mask string
RedefineKeys_edit_mask,Edit Mask,Maske bearbeiten,,Redefine keys edit_mask string
RedefineKeys_open_events_window,Open Events Window,Events-Fenster öffnen,,Redefine keys open_events_window string
RedefineKeys_open_parent_window,Open Parent Window,Parent-Fenster öffnen,,Redefine keys open_parent_window string
RedefineKeys_open_physics_window,Open Physics Window,Physik-Fenster öffnen,,Redefine keys open_physics_window string
RedefineKeys_open_variable_definitions,Open Variable Definitions,Variable Definitionen öffnen,,Redefine keys open_variable_definitions string
RedefineKeys_add_event,Add Event,Event hinzufügen,,Redefine keys add_event string
RedefineKeys_select_parent,Select Parent,Parent auswählen,,Redefine keys select_parent string
RedefineKeys_edit_parent,Edit Parent,Parent bearbeiten,,Redefine keys edit_parent string
RedefineKeys_add_child,Add Child,Child hinzufügen,,Redefine keys add_child string
RedefineKeys_modify_collision_shape,Modify Collision Shape,Kollisionsform ändern,,Redefine keys modify_collision_shape string
